Date,HomeTeam,AwayTeam,Elo_H_before,Elo_A_before,GoalsScore_H,GoalsAgainst_H,GoalDifference_H,WinStreak_H,LoseStreak_H,Wins_H,Losses_H,WinRate_H,GoalsScore_H_avg,GoalsAgainst_H_avg,Home_adv_elo,GoalsScore_A,GoalsAgainst_A,GoalDifference_A,WinStreak_A,LoseStreak_A,Wins_A,Losses_A,WinRate_A,GoalsScore_A_avg,GoalsAgainst_A_avg,H2H_score,H2H_GS_H_total,H2H_GS_A_total,H2H_GS_H_avg,H2H_GS_A_avg,Full Time Home Goals,Full Time Away Goals
2004-10-30,Everton,Aston Villa,1525.0830805376986,1506.4907543156826,6.0,3.0,3.0,2,0,4.0,1.0,0.8,1.2,0.6,97.5,6.0,6.0,0.0,1,0,1.0,1.0,0.2,1.2,1.2,0,0,0,0.0,0.0,1,1
2004-10-30,West Brom,Chelsea,1475.3238830191133,1530.1364785841931,4.0,8.0,-4.0,0,1,1.0,2.0,0.2,0.8,1.6,-52.5,6.0,1.0,5.0,1,0,3.0,1.0,0.6,1.2,0.2,0,0,0,0.0,0.0,1,4
2004-10-30,Blackburn,Liverpool,1452.3750156233875,1525.0110590673062,3.0,11.0,-8.0,0,2,1.0,3.0,0.2,0.6,2.2,7.5,10.0,5.0,5.0,2,0,3.0,2.0,0.6,2.0,1.0,0,0,0,0.0,0.0,2,2
2004-10-30,Birmingham,Crystal Palace,1491.3959609491317,1485.8637792825712,4.0,4.0,0.0,0,0,0.0,0.0,0.0,0.8,0.8,37.5,7.0,4.0,3.0,1,0,2.0,2.0,0.4,1.4,0.8,0,0,0,0.0,0.0,0,1
2004-10-30,Arsenal,Southampton,1547.519073397438,1469.696043084066,10.0,5.0,5.0,0,1,3.0,1.0,0.6,2.0,1.0,127.50000000000001,1.0,4.0,-3.0,0,0,0.0,3.0,0.0,0.2,0.8,0,0,0,0.0,0.0,2,2
2004-10-30,Charlton,Middlesbrough,1473.7303712231974,1516.1542334594285,3.0,8.0,-5.0,0,1,1.0,2.0,0.2,0.6,1.6,37.49999999999999,6.0,4.0,2.0,0,0,1.0,2.0,0.2,1.2,0.8,0,0,0,0.0,0.0,1,2
2004-10-31,Bolton,Newcastle,1514.0552276380502,1523.4968505337763,7.0,6.0,1.0,2,0,2.0,1.0,0.4,1.4,1.2,67.5,12.0,8.0,4.0,1,0,3.0,0.0,0.6,2.4,1.6,0,0,0,0.0,0.0,2,1
2004-11-01,Man City,Norwich,1500.3866889202402,1480.1513527065492,6.0,6.0,0.0,0,1,2.0,2.0,0.4,1.2,1.2,67.5,4.0,8.0,-4.0,0,1,0.0,2.0,0.0,0.8,1.6,0,0,0,0.0,0.0,1,1
2004-11-06,Norwich,Blackburn,1482.529401551269,1454.1748339436003,5.0,9.0,-4.0,0,0,0.0,2.0,0.0,1.0,1.8,7.5,4.0,13.0,-9.0,0,0,0.0,3.0,0.0,0.8,2.6,0,0,0,0.0,0.0,1,1
2004-11-06,Tottenham,Charlton,1484.0014660164804,1466.912385227453,2.0,6.0,-4.0,0,3,1.0,4.0,0.2,0.4,1.2,37.5,3.0,9.0,-6.0,0,2,1.0,3.0,0.2,0.6,1.8,0,0,0,0.0,0.0,2,3
2004-11-06,Southampton,West Brom,1474.5490290680036,1466.063346630995,2.0,4.0,-2.0,0,0,0.0,2.0,0.0,0.4,0.8,37.5,4.0,11.0,-7.0,0,2,1.0,3.0,0.2,0.8,2.2,0,0,0,0.0,0.0,2,2
2004-11-06,Liverpool,Birmingham,1523.2112407470934,1483.75970968811,11.0,5.0,6.0,0,0,3.0,1.0,0.6,2.2,1.0,157.5,3.0,4.0,-1.0,0,1,0.0,1.0,0.0,0.6,0.8,0,0,0,0.0,0.0,0,1
2004-11-06,Aston Villa,Portsmouth,1509.5515993143429,1512.1722134221982,7.0,7.0,0.0,0,0,1.0,1.0,0.2,1.4,1.4,97.5,6.0,4.0,2.0,1,0,2.0,1.0,0.4,1.2,0.8,0,0,0,0.0,0.0,3,0
2004-11-06,Crystal Palace,Arsenal,1493.5000305435929,1542.6660874135005,7.0,2.0,5.0,2,0,3.0,1.0,0.6,1.4,0.4,-52.50000000000001,10.0,5.0,5.0,0,0,3.0,1.0,0.6,2.0,1.0,0,0,0,0.0,0.0,1,1
2004-11-06,Chelsea,Everton,1539.3970149723114,1522.0222355390383,10.0,2.0,8.0,2,0,4.0,1.0,0.8,2.0,0.4,7.5,6.0,4.0,2.0,0,0,3.0,1.0,0.6,1.2,0.8,0,0,0,0.0,0.0,1,0
2004-11-07,Man United,Man City,1519.0236383255806,1498.0086400755204,4.0,3.0,1.0,0,1,2.0,1.0,0.4,0.8,0.6,67.5,5.0,6.0,-1.0,0,0,1.0,2.0,0.2,1.0,1.2,0,0,0,0.0,0.0,0,0
2004-11-07,Middlesbrough,Bolton,1522.972219455173,1519.690362938299,8.0,4.0,4.0,1,0,2.0,1.0,0.4,1.6,0.8,7.5,7.0,5.0,2.0,3,0,3.0,1.0,0.6,1.4,1.0,0,0,0,0.0,0.0,1,1
2004-11-07,Newcastle,Fulham,1517.8617152335275,1467.932829893911,11.0,9.0,2.0,0,1,2.0,1.0,0.4,2.2,1.8,97.5,5.0,8.0,-3.0,1,0,2.0,3.0,0.4,1.0,1.6,0,0,0,0.0,0.0,1,4
2004-11-13,Tottenham,Arsenal,1476.1837775906713,1539.946341541648,4.0,8.0,-4.0,0,4,1.0,4.0,0.2,0.8,1.6,-52.5,10.0,6.0,4.0,0,0,2.0,1.0,0.4,2.0,1.2,0,0,0,0.0,0.0,4,5
2004-11-13,Southampton,Portsmouth,1473.2600724831584,1502.424055024901,4.0,5.0,-1.0,0,0,0.0,1.0,0.0,0.8,1.0,7.5,6.0,6.0,0.0,0,1,2.0,1.0,0.4,1.2,1.2,0,0,0,0.0,0.0,2,1
2004-11-13,Man City,Blackburn,1500.4061208206128,1455.1866729739836,5.0,5.0,0.0,0,0,1.0,1.0,0.2,1.0,1.0,67.5,5.0,13.0,-8.0,0,0,0.0,2.0,0.0,1.0,2.6,0,0,0,0.0,0.0,1,1
2004-11-13,Liverpool,Crystal Palace,1513.5852689640803,1496.2197764154453,8.0,6.0,2.0,0,1,2.0,2.0,0.4,1.6,1.2,97.50000000000001,7.0,2.0,5.0,0,0,3.0,1.0,0.6,1.4,0.4,0,0,0,0.0,0.0,3,2
2004-11-13,Fulham,Chelsea,1486.1295146621114,1545.7611146004233,8.0,9.0,-1.0,2,0,2.0,3.0,0.4,1.6,1.8,-22.499999999999996,10.0,2.0,8.0,3,0,4.0,1.0,0.8,2.0,0.4,0,0,0,0.0,0.0,1,4
2004-11-13,Charlton,Norwich,1474.730073653262,1481.5175625208858,5.0,11.0,-6.0,1,0,1.0,3.0,0.2,1.0,2.2,67.5,6.0,7.0,-1.0,0,0,0.0,1.0,0.0,1.2,1.4,0,0,0,0.0,0.0,4,0
2004-11-13,Birmingham,Everton,1493.385681471123,1515.6581359109264,3.0,3.0,0.0,1,0,1.0,1.0,0.2,0.6,0.6,-52.5,5.0,5.0,0.0,0,1,2.0,2.0,0.4,1.0,1.0,0,0,0,0.0,0.0,0,1
2004-11-13,Bolton,Aston Villa,1519.9990771748194,1519.29975771164,7.0,5.0,2.0,0,0,3.0,1.0,0.6,1.4,1.0,97.5,9.0,6.0,3.0,1,0,2.0,1.0,0.4,1.8,1.2,0,0,0,0.0,0.0,1,2
2004-11-14,Newcastle,Man United,1499.6650304653272,1516.626157580488,9.0,12.0,-3.0,0,2,1.0,2.0,0.2,1.8,2.4,67.5,3.0,3.0,0.0,0,0,1.0,1.0,0.2,0.6,0.6,0,0,0,0.0,0.0,1,3
2004-11-14,West Brom,Middlesbrough,1467.3523032158403,1522.6635052186525,5.0,10.0,-5.0,0,0,1.0,2.0,0.2,1.0,2.0,-52.5,9.0,4.0,5.0,0,0,2.0,0.0,0.4,1.8,0.8,0,0,0,0.0,0.0,1,2
2004-11-20,Arsenal,West Brom,1544.4055442425858,1462.7316642893222,11.0,10.0,1.0,1,0,2.0,1.0,0.4,2.2,2.0,97.5,4.0,11.0,-7.0,0,1,0.0,3.0,0.0,0.8,2.2,0,0,0,0.0,0.0,1,1
2004-11-20,Chelsea,Bolton,1556.0235324084954,1511.5367692306572,13.0,3.0,10.0,4,0,4.0,1.0,0.8,2.6,0.6,67.5,7.0,5.0,2.0,0,1,3.0,1.0,0.6,1.4,1.0,0,0,0,0.0,0.0,2,2
2004-11-20,Crystal Palace,Newcastle,1491.7341207437514,1487.3743586616688,7.0,5.0,2.0,0,1,2.0,2.0,0.4,1.4,1.0,37.5,8.0,13.0,-5.0,0,3,1.0,3.0,0.2,1.6,2.6,0,0,0,0.0,0.0,0,2
2004-11-20,Everton,Fulham,1520.940931778687,1475.8670968540393,6.0,4.0,2.0,1,0,3.0,1.0,0.6,1.2,0.8,67.5,9.0,11.0,-2.0,0,1,2.0,3.0,0.4,1.8,2.2,0,0,0,0.0,0.0,1,0
2004-11-20,Man United,Charlton,1528.9168293841465,1487.6828737603407,5.0,3.0,2.0,1,0,2.0,1.0,0.4,1.0,0.6,37.5,9.0,7.0,2.0,2,0,2.0,2.0,0.4,1.8,1.4,0,0,0,0.0,0.0,2,0
2004-11-20,Middlesbrough,Liverpool,1527.2841441451706,1518.0709246357742,10.0,4.0,6.0,1,0,3.0,0.0,0.6,2.0,0.8,37.5,11.0,7.0,4.0,1,0,3.0,1.0,0.6,2.2,1.4,0,0,0,0.0,0.0,2,0
2004-11-20,Norwich,Southampton,1468.564762413807,1480.5513901577945,4.0,9.0,-5.0,0,1,0.0,2.0,0.0,0.8,1.8,7.5,6.0,6.0,0.0,1,0,1.0,1.0,0.2,1.2,1.2,0,0,0,0.0,0.0,2,1
2004-11-20,Portsmouth,Man City,1495.132737350265,1497.4238276256187,5.0,6.0,-1.0,0,2,2.0,2.0,0.4,1.0,1.2,97.50000000000001,6.0,6.0,0.0,0,0,1.0,1.0,0.2,1.2,1.2,0,0,0,0.0,0.0,1,3
2004-11-21,Blackburn,Birmingham,1458.1689661689777,1488.1028856033624,4.0,12.0,-8.0,0,0,0.0,2.0,0.0,0.8,2.4,7.5,1.0,2.0,-1.0,0,1,1.0,2.0,0.2,0.2,0.4,0,0,0,0.0,0.0,3,3
2004-11-22,Aston Villa,Tottenham,1527.7620656558022,1471.7245748897335,9.0,5.0,4.0,2,0,3.0,1.0,0.6,1.8,1.0,67.5,7.0,13.0,-6.0,0,5,0.0,5.0,0.0,1.4,2.6,0,0,0,0.0,0.0,1,0
2004-11-27,Birmingham,Norwich,1487.4645902217296,1475.571449898616,4.0,5.0,-1.0,0,0,1.0,2.0,0.2,0.8,1.0,7.5,6.0,10.0,-4.0,1,0,1.0,2.0,0.2,1.2,2.0,0,0,0,0.0,0.0,1,1
2004-11-27,Bolton,Portsmouth,1514.5019010356948,1481.7867829892289,8.0,7.0,1.0,0,0,2.0,1.0,0.4,1.6,1.4,67.5,5.0,9.0,-4.0,0,3,1.0,3.0,0.2,1.0,1.8,0,0,0,0.0,0.0,0,1
2004-11-27,Charlton,Chelsea,1479.4396173077057,1553.0584006034578,8.0,8.0,0.0,0,1,2.0,3.0,0.4,1.6,1.6,-22.499999999999996,15.0,4.0,11.0,0,0,4.0,0.0,0.8,3.0,0.8,0,0,0,0.0,0.0,0,4
2004-11-27,Fulham,Blackburn,1471.3378482892492,1458.8072615506105,7.0,8.0,-1.0,0,2,2.0,3.0,0.4,1.4,1.6,67.5,7.0,11.0,-4.0,0,0,0.0,1.0,0.0,1.4,2.2,0,0,0,0.0,0.0,0,2
2004-11-27,Man City,Aston Villa,1510.7697819866548,1532.0850379820224,8.0,7.0,1.0,1,0,1.0,1.0,0.2,1.6,1.4,7.5,9.0,2.0,7.0,3,0,4.0,0.0,0.8,1.8,0.4,0,0,0,0.0,0.0,2,0
2004-11-27,Southampton,Crystal Palace,1473.5447026729855,1479.660462018534,7.0,7.0,0.0,0,1,1.0,1.0,0.2,1.4,1.4,7.5,7.0,6.0,1.0,0,2,2.0,2.0,0.4,1.4,1.2,0,0,0,0.0,0.0,2,2
2004-11-27,West Brom,Man United,1467.118188603921,1537.1600858367815,5.0,12.0,-7.0,0,0,0.0,3.0,0.0,1.0,2.4,-22.500000000000004,7.0,3.0,4.0,2,0,3.0,1.0,0.6,1.4,0.6,0,0,0,0.0,0.0,0,3
2004-11-28,Liverpool,Arsenal,1508.7509586853487,1540.019019927987,7.0,7.0,0.0,0,1,2.0,2.0,0.4,1.4,1.4,37.50000000000001,9.0,10.0,-1.0,0,0,1.0,1.0,0.2,1.8,2.0,0,0,0,0.0,0.0,2,1
2004-11-28,Newcastle,Everton,1499.4480173868862,1525.470180343477,9.0,12.0,-3.0,1,0,2.0,3.0,0.4,1.8,2.4,-22.50000000000001,6.0,4.0,2.0,2,0,3.0,1.0,0.6,1.2,0.8,0,0,0,0.0,0.0,1,1
2004-11-28,Tottenham,Middlesbrough,1467.4016025635133,1536.604110095596,7.0,13.0,-6.0,0,5,0.0,5.0,0.0,1.4,2.6,-82.49999999999999,8.0,4.0,4.0,2,0,3.0,0.0,0.6,1.6,0.8,0,0,0,0.0,0.0,2,0
2004-12-04,Everton,Bolton,1524.112552936877,1506.0115184930487,4.0,3.0,1.0,0,0,2.0,1.0,0.4,0.8,0.6,67.5,6.0,7.0,-1.0,0,1,1.0,2.0,0.2,1.2,1.4,0,0,0,0.0,0.0,3,2
2004-12-04,Portsmouth,West Brom,1490.277165531875,1457.2767965043188,5.0,8.0,-3.0,1,0,2.0,3.0,0.4,1.0,1.6,97.5,5.0,12.0,-7.0,0,1,0.0,3.0,0.0,1.0,2.4,0,0,0,0.0,0.0,3,2
2004-12-04,Norwich,Fulham,1476.1241780380763,1458.3378458514517,5.0,8.0,-3.0,0,0,1.0,1.0,0.2,1.0,1.6,7.5,7.0,8.0,-1.0,0,3,2.0,3.0,0.4,1.4,1.6,0,0,0,0.0,0.0,0,1
2004-12-04,Man United,Southampton,1547.0014779363837,1473.5048862875747,8.0,3.0,5.0,3,0,3.0,1.0,0.6,1.6,0.6,97.5,9.0,9.0,0.0,0,0,1.0,1.0,0.2,1.8,1.8,0,0,0,0.0,0.0,3,0
2004-12-04,Aston Villa,Liverpool,1520.7335817621731,1515.5388861210884,7.0,4.0,3.0,0,1,3.0,1.0,0.6,1.4,0.8,67.5,7.0,8.0,-1.0,1,0,2.0,2.0,0.4,1.4,1.6,0,0,0,0.0,0.0,1,1
2004-12-04,Arsenal,Birmingham,1533.2310924922474,1486.9118620822694,10.0,10.0,0.0,0,1,1.0,1.0,0.2,2.0,2.0,37.5,5.0,6.0,-1.0,0,0,1.0,2.0,0.2,1.0,1.2,0,0,0,0.0,0.0,3,0
2004-12-04,Chelsea,Newcastle,1564.3184990159891,1500.8056447934864,15.0,4.0,11.0,1,0,4.0,0.0,0.8,3.0,0.8,37.49999999999999,6.0,10.0,-4.0,0,0,1.0,3.0,0.2,1.2,2.0,0,0,0,0.0,0.0,4,0
2004-12-04,Blackburn,Tottenham,1471.807263988408,1481.9015350149734,9.0,7.0,2.0,1,0,1.0,0.0,0.2,1.8,1.4,7.5,8.0,11.0,-3.0,1,0,1.0,4.0,0.2,1.6,2.2,0,0,0,0.0,0.0,0,1
2004-12-05,Crystal Palace,Charlton,1479.7002784039448,1468.1795188951744,6.0,8.0,-2.0,0,0,1.0,2.0,0.2,1.2,1.6,37.5,8.0,10.0,-2.0,0,2,2.0,3.0,0.4,1.6,2.0,0,0,0,0.0,0.0,0,1
2004-12-06,Middlesbrough,Man City,1522.104177644136,1522.1212382065041,7.0,5.0,2.0,0,1,3.0,1.0,0.6,1.4,1.0,7.5,7.0,3.0,4.0,2,0,2.0,0.0,0.4,1.4,0.6,0,0,0,0.0,0.0,3,2
2004-12-11,Crystal Palace,Blackburn,1471.9695202449152,1464.9356510155383,5.0,9.0,-4.0,0,1,0.0,3.0,0.0,1.0,1.8,37.5,7.0,6.0,1.0,0,1,1.0,1.0,0.2,1.4,1.2,0,0,0,0.0,0.0,0,0
2004-12-11,Everton,Liverpool,1529.1730851890788,1517.535234950257,6.0,4.0,2.0,1,0,3.0,1.0,0.6,1.2,0.8,67.5,6.0,7.0,-1.0,0,0,2.0,2.0,0.4,1.2,1.4,0,0,0,0.0,0.0,1,0
2004-12-11,Man City,Tottenham,1515.362021172883,1488.7731479878432,8.0,5.0,3.0,0,1,2.0,1.0,0.4,1.6,1.0,7.5,9.0,9.0,0.0,2,0,2.0,3.0,0.4,1.8,1.8,0,0,0,0.0,0.0,0,1
2004-12-11,Newcastle,Portsmouth,1489.769700292027,1494.4721666429698,5.0,12.0,-7.0,0,1,1.0,3.0,0.2,1.0,2.4,37.5,6.0,10.0,-4.0,2,0,2.0,3.0,0.4,1.2,2.0,0,0,0,0.0,0.0,1,1
2004-12-11,Norwich,Bolton,1468.7736090167803,1500.9509862408468,4.0,8.0,-4.0,0,1,1.0,2.0,0.2,0.8,1.6,7.5,6.0,9.0,-3.0,0,2,0.0,3.0,0.0,1.2,1.8,0,0,0,0.0,0.0,3,2
2004-12-11,Southampton,Middlesbrough,1466.5065019144647,1528.863394677757,7.0,10.0,-3.0,0,1,1.0,2.0,0.2,1.4,2.0,-52.5,8.0,6.0,2.0,1,0,3.0,1.0,0.6,1.6,1.2,0,0,0,0.0,0.0,2,2
2004-12-11,West Brom,Charlton,1453.081795393224,1475.910277054204,6.0,11.0,-5.0,0,2,0.0,3.0,0.0,1.2,2.2,-22.500000000000004,8.0,8.0,0.0,1,0,3.0,2.0,0.6,1.6,1.6,0,0,0,0.0,0.0,0,1
2004-12-12,Arsenal,Chelsea,1543.4246240897162,1575.3544435174485,11.0,8.0,3.0,1,0,2.0,1.0,0.4,2.2,1.6,-22.50000000000001,15.0,3.0,12.0,2,0,4.0,0.0,0.8,3.0,0.6,0,0,0,0.0,0.0,2,2
2004-12-12,Aston Villa,Birmingham,1518.7372329330044,1476.7183304848006,7.0,4.0,3.0,0,0,3.0,1.0,0.6,1.4,0.8,67.5,5.0,8.0,-3.0,0,1,1.0,2.0,0.2,1.0,1.6,0,0,0,0.0,0.0,1,2
2004-12-13,Fulham,Man United,1465.6884148727477,1553.9998623094937,6.0,8.0,-2.0,1,0,2.0,3.0,0.4,1.2,1.6,-22.499999999999996,11.0,1.0,10.0,4,0,4.0,0.0,0.8,2.2,0.2,0,0,0,0.0,0.0,1,1
2004-12-14,Liverpool,Portsmouth,1512.3426308566693,1495.399536294829,6.0,7.0,-1.0,0,1,2.0,2.0,0.4,1.2,1.4,97.50000000000001,7.0,8.0,-1.0,0,0,2.0,2.0,0.4,1.4,1.6,0,0,0,0.0,0.0,1,1
2004-12-18,Birmingham,West Brom,1485.3361369770012,1447.1713262331039,6.0,9.0,-3.0,1,0,1.0,2.0,0.2,1.2,1.8,7.5,4.0,10.0,-6.0,0,3,0.0,4.0,0.0,0.8,2.0,0,0,0,0.0,0.0,4,0
2004-12-18,Blackburn,Everton,1466.1851711769784,1534.3656892826666,6.0,5.0,1.0,0,0,1.0,1.0,0.2,1.2,1.0,-82.49999999999999,7.0,3.0,4.0,2,0,4.0,0.0,0.8,1.4,0.6,0,0,0,0.0,0.0,0,0
2004-12-18,Bolton,Man City,1493.610357384406,1507.8687452402353,7.0,11.0,-4.0,0,3,0.0,4.0,0.0,1.4,2.2,37.5,8.0,6.0,2.0,0,2,2.0,2.0,0.4,1.6,1.2,0,0,0,0.0,0.0,0,1
2004-12-18,Chelsea,Norwich,1573.8380363798665,1476.114237873221,16.0,5.0,11.0,0,0,3.0,0.0,0.6,3.2,1.0,127.50000000000001,6.0,9.0,-3.0,1,0,2.0,2.0,0.4,1.2,1.8,0,0,0,0.0,0.0,4,0
2004-12-18,Man United,Crystal Palace,1551.0623319140016,1470.720000083475,12.0,2.0,10.0,0,0,4.0,0.0,0.8,2.4,0.4,67.5,4.0,8.0,-4.0,0,0,0.0,3.0,0.0,0.8,1.6,0,0,0,0.0,0.0,5,2
2004-12-18,Middlesbrough,Aston Villa,1525.8312359630354,1510.1194264408039,9.0,7.0,2.0,0,0,3.0,1.0,0.6,1.8,1.4,37.5,5.0,6.0,-1.0,0,1,2.0,2.0,0.4,1.0,1.2,0,0,0,0.0,0.0,3,0
2004-12-18,Tottenham,Southampton,1496.266423920491,1469.5386606291863,8.0,6.0,2.0,3,0,3.0,2.0,0.6,1.6,1.2,37.5,7.0,10.0,-3.0,0,0,1.0,2.0,0.2,1.4,2.0,0,0,0,0.0,0.0,5,1
2004-12-19,Liverpool,Newcastle,1509.3201026483828,1488.8423306401678,4.0,6.0,-2.0,0,0,1.0,2.0,0.2,0.8,1.2,67.5,5.0,9.0,-4.0,0,0,1.0,2.0,0.2,1.0,1.8,0,0,0,0.0,0.0,3,1
2004-12-19,Portsmouth,Arsenal,1498.4220645031155,1544.9410312272983,7.0,7.0,0.0,0,0,2.0,1.0,0.4,1.4,1.4,37.49999999999999,12.0,9.0,3.0,0,0,2.0,1.0,0.4,2.4,1.8,0,0,0,0.0,0.0,0,1
2004-12-20,Charlton,Fulham,1481.8207462143241,1468.6259452682398,6.0,6.0,0.0,2,0,3.0,2.0,0.6,1.2,1.2,7.5,3.0,8.0,-5.0,0,0,1.0,3.0,0.2,0.6,1.6,0,0,0,0.0,0.0,2,1
2004-12-26,West Brom,Liverpool,1433.4647015172227,1517.2645888801833,3.0,12.0,-9.0,0,4,0.0,4.0,0.0,0.6,2.4,-22.500000000000004,7.0,5.0,2.0,1,0,2.0,1.0,0.4,1.4,1.0,-1,0,3,0.0,3.0,0,5
2004-12-26,Chelsea,Aston Villa,1580.1087974119234,1498.6408618564471,16.0,4.0,12.0,1,0,3.0,0.0,0.6,3.2,0.8,97.50000000000001,3.0,8.0,-5.0,0,2,1.0,3.0,0.2,0.6,1.6,0,0,0,0.0,0.0,1,0
2004-12-26,Norwich,Tottenham,1469.8434768411641,1509.0459034959956,6.0,9.0,-3.0,0,1,2.0,2.0,0.4,1.2,1.8,7.5,9.0,2.0,7.0,4,0,4.0,1.0,0.8,1.8,0.4,0,0,0,0.0,0.0,0,2
2004-12-26,Man United,Bolton,1558.8358835353624,1486.293198170103,14.0,3.0,11.0,1,0,4.0,0.0,0.8,2.8,0.6,97.50000000000001,6.0,10.0,-4.0,0,4,0.0,4.0,0.0,1.2,2.0,0,2,2,2.0,2.0,2,0
2004-12-26,Crystal Palace,Portsmouth,1462.9464484621142,1491.6980494058193,4.0,10.0,-6.0,0,1,0.0,3.0,0.0,0.8,2.0,7.5,6.0,5.0,1.0,0,1,2.0,1.0,0.4,1.2,1.0,-1,1,3,1.0,3.0,0,1
2004-12-26,Birmingham,Middlesbrough,1499.0427616928823,1537.3098005473921,10.0,8.0,2.0,2,0,2.0,1.0,0.4,2.0,1.6,-52.5,10.0,6.0,4.0,1,0,3.0,1.0,0.6,2.0,1.2,-1,1,2,1.0,2.0,2,0
2004-12-26,Southampton,Charlton,1456.7591810536817,1488.279084638758,6.0,14.0,-8.0,0,1,0.0,3.0,0.0,1.2,2.8,-52.5,4.0,7.0,-3.0,3,0,3.0,2.0,0.6,0.8,1.4,0,0,0,0.0,0.0,0,0
2004-12-26,Arsenal,Fulham,1551.6650463245944,1462.167606843806,8.0,5.0,3.0,1,0,2.0,1.0,0.4,1.6,1.0,7.5,3.0,6.0,-3.0,0,1,1.0,3.0,0.2,0.6,1.2,1,3,0,3.0,0.0,2,0
2004-12-26,Everton,Man City,1530.5434460571362,1515.185904454538,6.0,3.0,3.0,0,0,3.0,0.0,0.6,1.2,0.6,67.5,8.0,5.0,3.0,1,0,3.0,2.0,0.6,1.6,1.0,1,1,0,1.0,0.0,2,1
2004-12-26,Blackburn,Newcastle,1470.0074144025089,1480.8978444083673,5.0,4.0,1.0,0,0,1.0,1.0,0.2,1.0,0.8,-22.500000000000004,5.0,9.0,-4.0,0,1,1.0,2.0,0.2,1.0,1.8,-1,0,3,0.0,3.0,2,2
2004-12-28,Liverpool,Southampton,1529.2843068006819,1459.0441395923508,10.0,4.0,6.0,2,0,2.0,1.0,0.4,2.0,0.8,97.5,5.0,12.0,-7.0,0,0,0.0,2.0,0.0,1.0,2.4,0,0,0,0.0,0.0,1,0
2004-12-28,Tottenham,Crystal Palace,1518.8904870596218,1456.5006910421466,11.0,1.0,10.0,5,0,5.0,0.0,1.0,2.2,0.2,37.5,4.0,9.0,-5.0,0,2,0.0,3.0,0.0,0.8,1.8,0,0,0,0.0,0.0,1,1
2004-12-28,Portsmouth,Chelsea,1498.143806825787,1583.4809950996544,6.0,5.0,1.0,1,0,2.0,1.0,0.4,1.2,1.0,7.5,15.0,2.0,13.0,2,0,4.0,0.0,0.8,3.0,0.4,0,0,0,0.0,0.0,0,2
2004-12-28,Charlton,Everton,1485.9941261000888,1535.659824312667,4.0,5.0,-1.0,0,0,3.0,1.0,0.6,0.8,1.0,7.5,7.0,4.0,3.0,1,0,3.0,0.0,0.6,1.4,0.8,0,0,0,0.0,0.0,2,0
2004-12-28,Middlesbrough,Norwich,1524.0636370106645,1459.998893277538,8.0,8.0,0.0,0,1,2.0,2.0,0.4,1.6,1.6,97.5,4.0,10.0,-6.0,0,2,1.0,3.0,0.2,0.8,2.0,0,0,0,0.0,0.0,2,0
2004-12-28,Bolton,Blackburn,1480.722671167173,1470.9511960640825,4.0,10.0,-6.0,0,5,0.0,5.0,0.0,0.8,2.0,37.5,4.0,3.0,1.0,0,0,1.0,1.0,0.2,0.8,0.6,0,0,0,0.0,0.0,0,1
2004-12-28,Aston Villa,Man United,1495.2686641687162,1564.4064105382924,2.0,9.0,-7.0,0,3,0.0,4.0,0.0,0.4,1.8,37.49999999999999,14.0,3.0,11.0,2,0,4.0,0.0,0.8,2.8,0.6,0,0,0,0.0,0.0,0,1
2004-12-28,Fulham,Birmingham,1454.5089905153804,1512.28892522961,3.0,7.0,-4.0,0,2,1.0,3.0,0.2,0.6,1.4,-22.500000000000004,9.0,5.0,4.0,3,0,3.0,1.0,0.6,1.8,1.0,0,0,0,0.0,0.0,2,3
2004-12-28,Man City,West Brom,1510.0695261990072,1421.4449835967241,6.0,6.0,0.0,0,1,2.0,3.0,0.4,1.2,1.2,67.5,2.0,16.0,-14.0,0,5,0.0,5.0,0.0,0.4,3.2,0,0,0,0.0,0.0,1,1
2004-12-29,Newcastle,Arsenal,1479.9540627467936,1559.32366265302,5.0,11.0,-6.0,0,0,0.0,2.0,0.0,1.0,2.2,-22.500000000000004,9.0,4.0,5.0,2,0,3.0,1.0,0.6,1.8,0.8,0,0,0,0.0,0.0,0,1
2005-01-01,Newcastle,Birmingham,1475.2179280256541,1517.4580633838405,4.0,11.0,-7.0,0,1,0.0,3.0,0.0,0.8,2.2,-82.49999999999999,11.0,6.0,5.0,4,0,4.0,1.0,0.8,2.2,1.2,0,2,2,2.0,2.0,2,1
2005-01-01,Man City,Southampton,1506.1349941800534,1455.4921150379855,5.0,7.0,-2.0,0,0,1.0,3.0,0.2,1.0,1.4,37.5,3.0,11.0,-8.0,0,1,0.0,3.0,0.0,0.6,2.2,0,0,0,0.0,0.0,2,1
2005-01-01,Tottenham,Everton,1516.2136506319316,1523.5784584906492,10.0,2.0,8.0,0,0,4.0,0.0,0.8,2.0,0.4,37.5,6.0,5.0,1.0,0,1,3.0,1.0,0.6,1.2,1.0,1,1,0,1.0,0.0,5,2
2005-01-01,Portsmouth,Norwich,1489.8712624671093,1454.2078707048702,3.0,5.0,-2.0,0,1,1.0,2.0,0.2,0.6,1.0,67.5,3.0,11.0,-8.0,0,3,1.0,4.0,0.2,0.6,2.2,0,2,2,2.0,2.0,1,1
